0.0000	0
0.0389	1
0.0999	888
0.2400	888
0.2829	888
0.2892	888
0.3322	888
0.5487	888
0.5736	888
0.6849	888
0.6948	888
0.6994	888
0.8083	888
0.8083	888
0.8255	888
0.8887	888
0.8917	888
0.9117	888
1.0739	888
1.0764	888
1.0803	888
1.0929	888
1.1392	888
1.1998	888
1.2260	888
1.2973	888
1.3570	888
1.3630	888
1.3636	888
1.4191	888
1.4477	888
1.5007	888
1.5725	888
1.6062	888
1.6206	888
1.6258	888
1.7088	888
1.7184	888
1.7558	888
1.7718	888
1.7721	888
1.8453	888
2.0924	888
2.1526	888
2.1986	888
2.3726	888
2.3802	888
2.5768	888
2.7717	888
2.7912	888
2.8578	888
2.9044	888
2.9832	888
2.9906	888
3.0700	888
3.0866	888
3.2915	888
3.3501	888
3.9544	888
4.4266	-1
5.5109	-888
5.6524	-888
7.9253	-888
7.9901	-888
8.5018	-888
8.8148	1
8.8211	-888
10.6524	-888
11.0564	-888
11.1851	-888
11.7537	-888
12.2591	-888
13.6120	1
18.0310	-888
18.4098	-1
25.4589	1
32.5097	-1
39.5609	1
46.6121	1
53.6658	-1
60.7195	-1
67.7732	-1
74.8269	-1
81.8806	-1
88.9343	-1
95.9882	-1
103.0420	-1
110.0959	-1
117.1498	-1
124.2036	-1
131.2575	-1
138.3120	1
145.3667	1
152.4215	1
159.4762	1
166.5332	-1
173.5902	-1
180.6471	-1
187.7041	-1
194.7611	-1
201.8181	-1
208.8755	-1
215.9330	-1
222.9905	-1
230.0480	-1
237.1055	-1
244.1629	-1
251.2209	1
258.2790	1
265.3371	-1
272.3952	-1
279.4534	-1
286.5115	-1
293.5696	-1
300.6278	-1
307.6862	1
314.7446	1
321.8031	-1
328.8615	-1
335.9200	-1
342.9785	-1
350.0369	-1
357.0954	-1
364.1543	1
371.2134	1
378.2725	1
385.3316	1
392.3943	-1
399.4571	-1
406.5198	-1
413.5826	-1
420.6454	-1
427.7081	-1
434.7711	-1
441.8340	-1
448.8970	-1
455.9600	-1
463.0229	-1
470.0859	-1
477.1491	-1
484.2123	-1
491.2755	-1
498.3387	-1
505.4019	-1
512.4651	-1
519.5284	-1
526.5918	-1
533.6552	-1
540.7185	-1
547.7819	-1
554.8452	-1
561.9088	-1
568.9723	-1
576.0358	-1
583.0994	-1
590.1629	-1
597.2264	-1
604.2902	-1
611.3539	-1
618.4176	-1
625.4813	-1
632.5450	-1
639.6088	-1
646.6735	1
653.7382	1
660.8030	1
667.8680	1
674.9331	1
681.9983	1
689.0635	1
696.1291	-1
703.1946	-1
710.2602	-1
717.3257	-1
724.3913	-1
731.4568	-1
738.5229	-1
745.5891	-1
752.6552	-1
759.7213	-1
766.7874	-1
773.8535	-1
780.9209	-1
787.9884	-1
795.0559	-1
802.1234	-1
809.1909	-1
816.2584	-1
823.3283	-1
830.3982	-1
837.4681	-1
844.5380	-1
851.6078	-1
858.6777	-1
865.7479	-1
872.8180	-1
879.8881	-1
886.9583	-1
894.0284	-1
901.0985	-1
