0.0000	0
0.0017	-1
0.0038	1
0.0060	1
0.0093	-1
0.0127	-1
0.0160	-1
0.0194	-1
0.0229	-1
0.0394	1
0.0578	-1
0.0765	1
0.0954	1
0.1155	-1
0.1356	-1
0.1557	-1
0.1758	-1
0.1959	-1
0.2160	-1
0.2362	-1
0.2564	-1
0.2767	-1
0.2969	-1
0.3171	-1
0.3374	-1
0.3580	1
0.3786	1
0.3993	1
0.4201	1
0.4419	-1
0.4638	-1
0.4857	-1
0.5075	-1
0.5294	-1
0.5513	-1
0.5735	-1
0.5956	-1
0.6178	-1
0.6400	-1
0.6622	-1
0.6844	-1
0.7071	1
0.7298	1
0.7525	1
0.7753	1
0.7983	-1
0.8214	-1
0.8445	-1
0.8675	-1
0.8906	-1
0.9137	-1
0.9369	-1
0.9601	-1
0.9833	-1
1.0066	-1
1.0298	-1
1.0530	-1
1.0774	1
1.1018	1
1.1263	1
1.1508	1
1.1756	-1
1.2004	-1
1.2252	-1
1.2500	-1
1.2748	-1
1.2996	-1
1.3245	-1
1.3494	-1
1.3744	-1
1.3993	-1
1.4243	-1
1.4493	-1
1.4750	-1
1.5007	-1
1.5264	-1
1.5522	-1
1.5779	-1
1.6036	-1
1.6295	-1
1.6554	-1
1.6812	-1
1.7071	-1
1.7330	-1
1.7589	-1
1.7853	1
1.8118	1
1.8384	1
1.8650	1
1.8916	1
1.9183	1
1.9450	1
1.9717	1
1.9992	-1
2.0267	-1
2.0542	-1
2.0817	-1
2.1092	-1
2.1367	-1
2.1644	-1
2.1920	-1
2.2196	-1
2.2473	-1
2.2749	-1
2.3026	-1
2.3303	-1
2.3581	-1
2.3858	-1
2.4136	-1
2.4414	-1
2.4691	-1
2.4974	-1
2.5257	-1
2.5541	-1
2.5824	-1
2.6107	-1
2.6390	-1
2.6684	1
2.6979	1
2.7274	1
2.7569	1
2.7865	1
2.8162	1
2.8458	1
2.8755	1
2.9063	-1
2.9370	-1
2.9678	-1
2.9985	-1
3.0293	-1
3.0600	-1
3.0913	-1
3.1225	-1
3.1537	-1
3.1850	-1
3.2162	-1
3.2475	-1
3.2789	-1
3.3103	-1
3.3418	-1
3.3732	-1
3.4046	-1
3.4361	-1
3.4677	-1
3.4993	-1
3.5310	-1
3.5626	-1
3.5943	-1
3.6259	-1
3.6577	-1
3.6895	-1
3.7213	-1
3.7531	-1
3.7850	-1
3.8168	-1
3.8488	-1
3.8808	-1
3.9128	-1
3.9448	-1
3.9768	-1
4.0088	-1
4.0410	-1
4.0731	-1
4.1053	-1
4.1375	-1
4.1696	-1
4.2018	-1
4.2341	-1
4.2664	-1
4.2988	-1
4.3311	-1
4.3634	-1
4.3958	-1
4.4290	1
4.4623	1
4.4977	1
4.5331	1
4.5686	1
4.6041	1
4.6396	1
4.6751	1
4.7107	1
4.7463	-1
4.7820	-1
4.8177	-1
4.8534	-1
4.8890	-1
4.9247	-1
4.9606	-1
4.9964	-1
5.0323	-1
5.0682	-1
5.1040	-1
5.1399	-1
5.1760	-1
5.2121	-1
5.2482	-1
5.2843	-1
5.3204	-1
5.3565	-1
5.3928	-1
5.4291	-1
5.4654	-1
5.5016	-1
5.5379	-1
5.5742	-1
5.6107	-1
5.6472	-1
5.6837	-1
5.7202	-1
5.7567	-1
5.7932	-1
5.8298	-1
5.8665	-1
5.9032	-1
5.9399	-1
5.9765	-1
6.0132	-1
6.0501	-1
6.0870	-1
6.1239	-1
6.1608	-1
6.1976	-1
6.2345	-1
6.2716	-1
6.3087	-1
6.3458	-1
6.3829	-1
6.4199	-1
6.4570	-1
6.4960	-1
6.5349	-1
6.5739	-1
6.6129	-1
6.6519	-1
6.6909	-1
6.7303	-1
6.7698	-1
6.8093	-1
6.8487	-1
6.8882	-1
6.9277	-1
6.9686	-1
7.0096	-1
7.0506	-1
7.0916	-1
7.1326	-1
7.1735	-1
7.2146	-1
7.2557	-1
7.2969	-1
7.3380	-1
7.3791	-1
7.4202	-1
7.4614	-1
7.5027	-1
7.5439	-1
7.5851	-1
7.6264	-1
7.6676	-1
7.7090	-1
7.7503	-1
7.7917	-1
7.8330	-1
7.8744	-1
7.9158	-1
7.9572	-1
7.9987	-1
8.0402	-1
8.0817	-1
8.1231	-1
8.1646	-1
8.2062	-1
8.2479	-1
8.2895	-1
8.3311	-1
8.3727	-1
8.4143	-1
8.4560	-1
8.5112	1
8.5679	-1
8.6250	1
8.6821	1
8.7404	-1
8.7988	-1
8.8571	-1
8.9155	-1
8.9739	-1
9.0322	-1
9.0907	-1
9.1492	-1
9.2076	-1
9.2661	-1
9.3246	-1
9.3831	-1
9.4420	1
9.5011	1
9.5601	1
9.6192	1
9.6795	-1
9.7397	-1
9.8000	-1
9.8602	-1
9.9205	-1
9.9808	-1
10.0411	-1
10.1015	-1
10.1619	-1
10.2223	-1
10.2827	-1
10.3430	-1
10.4041	1
10.4652	1
10.5263	1
10.5875	1
10.6488	-1
10.7101	-1
10.7714	-1
10.8327	-1
10.8940	-1
10.9553	-1
11.0168	-1
11.0783	-1
11.1398	-1
11.2013	-1
11.2628	-1
11.3243	-1
11.3863	1
11.4483	1
11.5108	1
11.5734	1
11.6370	-1
11.7005	-1
11.7641	-1
11.8277	-1
11.8913	-1
11.9549	-1
12.0186	-1
12.0823	-1
12.1460	-1
12.2097	-1
12.2734	-1
12.3371	-1
12.4010	-1
12.4648	-1
12.5286	-1
12.5924	-1
12.6563	-1
12.7201	-1
12.7840	-1
12.8480	-1
12.9120	-1
12.9759	-1
13.0399	-1
13.1039	-1
13.1687	1
13.2337	1
13.2992	-1
13.3648	-1
13.4303	-1
13.4959	-1
13.5615	1
13.6271	-1
13.6926	-1
13.7583	1
13.8239	1
13.8896	1
13.9553	1
14.0211	-1
14.0868	-1
14.1525	-1
14.2183	-1
14.2840	-1
14.3498	-1
14.4156	1
14.4815	-1
14.5474	-1
14.6133	-1
14.6792	-1
14.7451	-1
14.8110	-1
14.8787	1
14.9465	1
15.0149	1
15.0833	-1
15.1517	-1
15.2200	-1
15.2884	-1
15.3568	-1
15.4252	-1
15.4937	1
15.5621	1
15.6306	1
15.6992	-1
15.7678	-1
15.8364	-1
15.9049	-1
15.9735	-1
16.0421	-1
16.1109	-1
16.1796	-1
16.2484	-1
16.3172	-1
16.3859	-1
16.4547	-1
16.5236	-1
16.5925	-1
16.6615	-1
16.7305	-1
16.7994	-1
16.8684	-1
16.9375	-1
17.0067	-1
17.0758	-1
17.1449	-1
17.2141	-1
17.2832	-1
17.3529	1
17.4227	1
17.4925	1
17.5623	1
17.6328	1
17.7032	1
17.7740	-1
17.8447	-1
17.9154	-1
17.9862	-1
18.0569	-1
18.1276	-1
18.1992	-1
18.2709	-1
18.3425	-1
18.4141	-1
18.4857	-1
18.5574	-1
18.6294	1
18.7015	1
18.7737	1
18.8459	1
18.9181	1
18.9904	1
19.0627	1
19.1350	1
19.2075	-1
19.2801	-1
19.3526	-1
19.4251	-1
19.4976	-1
19.5701	-1
19.6428	-1
19.7155	-1
19.7882	-1
19.8609	-1
19.9336	-1
20.0063	-1
20.0815	-1
20.1566	-1
20.2318	-1
20.3069	-1
20.3821	-1
20.4573	-1
20.5327	-1
20.6081	-1
20.6836	-1
20.7590	-1
20.8345	-1
20.9099	-1
20.9855	1
21.0612	1
21.1370	1
21.2128	1
21.2887	1
21.3645	1
21.4405	1
21.5165	-1
21.5926	-1
21.6687	-1
21.7448	-1
21.8209	-1
21.8970	-1
21.9733	-1
22.0496	-1
22.1259	-1
22.2021	-1
22.2784	-1
22.3547	-1
22.4312	-1
22.5076	-1
22.5841	-1
22.6605	-1
22.7370	-1
22.8134	-1
22.8900	-1
22.9666	-1
23.0432	-1
23.1199	-1
23.1965	-1
23.2731	-1
23.3498	-1
23.4266	-1
23.5034	-1
23.5802	-1
23.6569	-1
23.7337	-1
23.8113	1
23.8896	-1
23.9678	-1
24.0461	-1
24.1244	-1
24.2027	-1
24.2810	-1
24.3599	1
24.4395	1
24.5192	1
24.5989	1
24.6787	1
24.7585	1
24.8384	1
24.9183	1
24.9982	1
25.0782	1
25.1583	1
25.2383	1
25.3190	-1
25.3997	-1
25.4804	-1
25.5611	-1
25.6419	-1
25.7226	-1
25.8034	-1
25.8843	-1
25.9652	-1
26.0461	-1
26.1269	-1
26.2078	-1
26.2888	-1
26.3699	-1
26.4509	-1
26.5319	-1
26.6129	-1
26.6940	-1
26.7755	-1
26.8570	-1
26.9386	-1
27.0201	-1
27.1016	-1
27.1832	-1
27.2648	-1
27.3465	-1
27.4282	-1
27.5098	-1
27.5915	-1
27.6732	-1
27.7550	-1
27.8367	-1
27.9185	-1
28.0003	-1
28.0821	-1
28.1639	-1
28.2458	-1
28.3277	-1
28.4096	-1
28.4915	-1
28.5734	-1
28.6553	-1
28.7385	1
28.8219	1
28.9053	1
28.9888	1
29.0723	1
29.1558	1
29.2394	1
29.3230	1
29.4066	1
29.4903	1
29.5740	1
29.6578	1
29.7415	1
29.8254	1
29.9118	-1
29.9982	-1
30.0847	-1
30.1711	-1
30.2575	-1
30.3439	-1
30.4305	-1
30.5171	-1
30.6036	-1
30.6902	-1
30.7767	-1
30.8633	-1
30.9501	-1
31.0368	-1
31.1235	-1
31.2103	-1
31.2970	-1
31.3838	-1
31.4707	-1
31.5576	-1
31.6445	-1
31.7314	-1
31.8183	-1
31.9053	-1
31.9923	-1
32.0794	-1
32.1665	-1
32.2536	-1
32.3407	-1
32.4278	-1
32.5151	-1
32.6023	-1
32.6896	-1
32.7769	-1
32.8642	-1
32.9515	-1
33.0416	1
33.1320	1
33.2225	1
33.3132	-1
33.4039	-1
33.4945	-1
33.5852	-1
33.6759	-1
33.7666	-1
33.8577	1
33.9491	-1
34.0404	-1
34.1317	-1
34.2230	-1
34.3144	-1
34.4057	-1
34.4972	-1
34.5887	-1
34.6802	-1
34.7718	-1
34.8633	-1
34.9548	-1
35.0465	-1
35.1382	-1
35.2299	-1
35.3216	-1
35.4134	-1
35.5051	-1
35.5970	-1
35.6889	-1
35.7808	-1
35.8727	-1
35.9646	-1
36.0565	-1
36.1486	-1
36.2406	-1
36.3327	-1
36.4247	-1
36.5168	-1
36.6088	-1
36.7010	-1
36.7932	-1
36.8853	-1
36.9775	-1
37.0697	-1
37.1619	-1
37.2545	1
37.3472	1
37.4400	1
37.5327	1
37.6255	1
37.7193	-1
37.8131	-1
37.9069	-1
38.0008	-1
38.0946	-1
38.1884	-1
38.2827	-1
38.3770	-1
38.4713	-1
38.5656	-1
38.6599	-1
38.7543	-1
38.8490	-1
38.9438	-1
39.0385	-1
39.1333	-1
39.2280	-1
39.3228	-1
39.4177	-1
39.5127	-1
39.6077	-1
39.7027	-1
39.7977	-1
39.8927	-1
39.9878	-1
40.0830	-1
40.1782	-1
40.2734	-1
40.3686	-1
40.4638	-1
40.5591	-1
40.6544	-1
40.7498	-1
40.8451	-1
40.9404	-1
41.0358	-1
41.1313	-1
41.2268	-1
41.3224	-1
41.4179	-1
41.5135	-1
41.6090	-1
41.7047	-1
41.8004	-1
41.8960	-1
41.9917	-1
42.0874	-1
42.1831	-1
42.2815	-1
42.3799	-1
42.4783	-1
42.5767	-1
42.6752	-1
42.7736	-1
42.8721	-1
42.9706	-1
43.0692	-1
43.1677	-1
43.2663	-1
43.3648	-1
43.4635	-1
43.5621	-1
43.6608	-1
43.7595	-1
43.8582	-1
43.9568	-1
44.0556	-1
44.1544	-1
44.2532	-1
44.3520	-1
44.4508	-1
44.5496	-1
44.6485	-1
44.7474	-1
44.8463	-1
44.9452	-1
45.0442	-1
45.1431	-1
45.2421	-1
45.3412	-1
45.4403	-1
45.5393	-1
45.6384	-1
45.7375	-1
45.8367	-1
45.9359	-1
46.0350	-1
46.1342	-1
46.2334	-1
46.3326	-1
46.4319	-1
46.5313	-1
46.6306	-1
46.7299	-1
46.8292	-1
46.9285	-1
47.0280	-1
47.1274	-1
47.2269	-1
47.3263	-1
47.4258	-1
47.5252	-1
47.6273	-1
47.7295	-1
47.8317	-1
47.9338	-1
48.0360	-1
48.1382	-1
48.2405	-1
48.3428	-1
48.4451	-1
48.5474	-1
48.6497	-1
48.7520	-1
48.8545	-1
48.9569	-1
49.0594	-1
49.1619	-1
49.2643	-1
49.3668	-1
49.4694	-1
49.5720	-1
49.6746	-1
49.7772	-1
49.8799	-1
49.9825	-1
50.0852	-1
50.1879	-1
50.2907	-1
50.3934	-1
50.4961	-1
50.5989	-1
50.7017	-1
50.8046	-1
50.9074	-1
51.0103	-1
51.1131	-1
51.2160	-1
51.3190	-1
51.4220	-1
51.5250	-1
51.6280	-1
51.7310	-1
51.8340	-1
51.9371	-1
52.0402	-1
52.1434	-1
52.2465	-1
52.3496	-1
52.4528	-1
52.5560	-1
52.6592	-1
52.7625	-1
52.8658	-1
52.9690	-1
53.0723	-1
53.1757	-1
53.2790	-1
53.3824	-1
53.4858	-1
53.5892	-1
53.6926	-1
53.7961	-1
53.8996	-1
54.0031	-1
54.1066	-1
54.2101	-1
54.3136	-1
54.4173	-1
54.5209	-1
54.6245	-1
54.7282	-1
54.8318	-1
54.9354	-1
55.0392	-1
55.3219	1
55.6046	1
55.8875	1
56.1717	-1
56.4560	-1
56.7403	-1
57.0247	-1
57.3090	-1
57.5933	-1
57.8777	-1
58.1622	-1
